schema_version,catalog_sha256,roster_version,character_id,local_id,source_index,stable_id,name,command,parser_status,hit_level,damage,startup_min,startup_max,recovery_min,recovery_max,block_min,block_max,source_consistency,validation_issues,mechanic_flags,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31
2,7a62e311216cfe466692c3923cf957f22c7c2f366b03a0a36279477cb5be40c9,2026-07-21,0,20,21,kazuya:21,Acute Pain,1+2,parsed,mid,25.0,12,12,32,32,-13,-13,valid,,balcony_break,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.2,0.35555555555555557,-0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9215686274509804,0.584313725490196,-0.5607843137254902,0.9372549019607843,-0.43529411764705883,0.26274509803921564
2,7a62e311216cfe466692c3923cf957f22c7c2f366b03a0a36279477cb5be40c9,2026-07-21,0,21,22,kazuya:22,Soul Thrust,f+2,parsed,mid,23.0,20,20,,,-12,-12,valid,,tornado|power_crush|chip|balcony_break,0.0,1.0,0.0,0.0,0.0,0.0,0.23,0.3333333333333333,-1.0,-0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.12941176470588234,-0.4117647058823529,-0.19999999999999996,-0.8588235294117648,-0.8588235294117648,-0.2549019607843137
2,7a62e311216cfe466692c3923cf957f22c7c2f366b03a0a36279477cb5be40c9,2026-07-21,0,22,23,kazuya:23,Oni Front Kick,f+3,parsed,mid,22.0,17,17,,,-13,-13,valid,,balcony_break,0.0,1.0,0.0,0.0,0.0,0.0,0.22,0.2833333333333333,-1.0,-0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.05882352941176472,-0.2549019607843137,-0.5137254901960784,0.5607843137254902,0.8431372549019607,-0.607843137254902
2,7a62e311216cfe466692c3923cf957f22c7c2f366b03a0a36279477cb5be40c9,2026-07-21,0,23,24,kazuya:24,Right Splits Kick,f+4,parsed,mid,20.0,19,20,,,4,4,valid,,,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.31666666666666665,-1.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34901960784313724,-0.2549019607843137,0.2784313725490195,-0.8980392156862745,-0.0117647058823529,-0.7098039215686274
2,7a62e311216cfe466692c3923cf957f22c7c2f366b03a0a36279477cb5be40c9,2026-07-21,0,24,25,kazuya:25,Glorious Demon God Fist,f+1+2,parsed,mid,20.0,25,25,,,-9,-9,valid,,parry|balcony_break,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.4166666666666667,-1.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5215686274509803,-0.584313725490196,-0.24705882352941178,-0.17647058823529416,0.8274509803921568,0.6392156862745098
2,7a62e311216cfe466692c3923cf957f22c7c2f366b03a0a36279477cb5be40c9,2026-07-21,0,25,26,kazuya:26,Entrails Smash,df+1,parsed,mid,11.0,15,16,,,-7,-7,valid,,,0.0,1.0,0.0,0.0,0.0,0.0,0.11,0.25,-1.0,-0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43529411764705883,0.2941176470588236,-0.1843137254901961,-0.0980392156862745,0.607843137254902,-0.06666666666666665
2,7a62e311216cfe466692c3923cf957f22c7c2f366b03a0a36279477cb5be40c9,2026-07-21,0,26,27,kazuya:27,Slaughter Hook,"df+1,2",parsed,mid,31.0,15,16,,,0,0,valid,,requires_heat|heat_engager|chip,1.0,1.0,0.0,0.0,0.0,0.0,0.31,0.25,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.2549019607843137,0.22352941176470598,-0.41960784313725485,0.3803921568627451,0.0980392156862746,0.34901960784313735
2,7a62e311216cfe466692c3923cf957f22c7c2f366b03a0a36279477cb5be40c9,2026-07-21,0,27,28,kazuya:28,Slaughter High Kick,"df+1,4",parsed,mid,31.0,15,16,,,-11,-11,valid,,balcony_break,1.0,1.0,0.0,0.0,0.0,0.0,0.31,0.25,-1.0,-0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.19215686274509802,-0.9529411764705882,-0.11372549019607847,0.607843137254902,0.1843137254901961,-0.4980392156862745
2,7a62e311216cfe466692c3923cf957f22c7c2f366b03a0a36279477cb5be40c9,2026-07-21,0,28,29,kazuya:29,Slaughter Uppercut,"df+1,df+2",parsed,mid,33.0,15,16,,,-8,-8,valid,,tornado|balcony_break,0.0,1.0,0.0,0.0,0.0,0.0,0.33,0.25,-1.0,-0.26666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3019607843137255,0.7647058823529411,0.1843137254901961,-0.9529411764705882,0.6705882352941177,-0.7725490196078432
2,7a62e311216cfe466692c3923cf957f22c7c2f366b03a0a36279477cb5be40c9,2026-07-21,0,29,30,kazuya:30,Abolishing Fist,df+2,parsed,mid,22.0,14,14,,,-12,-12,valid,,homing|balcony_break,0.0,1.0,0.0,0.0,0.0,0.0,0.22,0.23333333333333334,-1.0,-0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.584313725490196,-0.8509803921568627,-0.2941176470588235,0.33333333333333326,-0.15294117647058825,0.5215686274509803
2,7a62e311216cfe466692c3923cf957f22c7c2f366b03a0a36279477cb5be40c9,2026-07-21,0,30,31,kazuya:31,Impaling Knee,df+3,parsed,mid,13.0,18,18,,,-7,-7,valid,,,0.0,1.0,0.0,0.0,0.0,0.0,0.13,0.3,-1.0,-0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2313725490196078,-0.4117647058823529,-0.24705882352941178,0.5450980392156863,0.0980392156862746,0.2313725490196079
2,7a62e311216cfe466692c3923cf957f22c7c2f366b03a0a36279477cb5be40c9,2026-07-21,0,31,32,kazuya:32,Impaling Knee Elbow Slash,"df+3,1",parsed,mid,30.0,18,18,,,-7,-7,valid,,,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,-1.0,-0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8431372549019607,-0.7647058823529411,-0.6,0.8196078431372549,0.3176470588235294,-0.788235294117647
2,7a62e311216cfe466692c3923cf957f22c7c2f366b03a0a36279477cb5be40c9,2026-07-21,0,32,33,kazuya:33,,"df+3,2",parsed,mid,28.0,18,18,,,-11,-11,valid,,,0.0,1.0,0.0,0.0,0.0,0.0,0.28,0.3,-1.0,-0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7725490196078431,0.22352941176470598,0.22352941176470598,-0.8117647058823529,-0.9058823529411765,-0.2313725490196078
2,7a62e311216cfe466692c3923cf957f22c7c2f366b03a0a36279477cb5be40c9,2026-07-21,0,33,34,kazuya:34,Impaling Knee Twin Thrust,"df+3,2,1",parsed,mid,49.0,18,18,,,-14,-14,valid,,tornado|balcony_break,0.0,1.0,0.0,0.0,0.0,0.0,0.49,0.3,-1.0,-0.4666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5529411764705883,0.9058823529411764,0.34901960784313735,-0.3176470588235294,0.1607843137254903,-0.41960784313725485
2,7a62e311216cfe466692c3923cf957f22c7c2f366b03a0a36279477cb5be40c9,2026-07-21,0,34,35,kazuya:35,Impaling Knee Twin Skewer,"df+3,2,1*",parsed,mid,53.0,18,18,,,11,11,valid,,tornado|chip|balcony_break,0.0,1.0,0.0,0.0,0.0,0.0,0.53,0.3,-1.0,0.36666666666666664,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.050980392156862786,0.7960784313725491,-0.9921568627450981,-0.4274509803921569,-0.207843137254902,0.050980392156862786
2,7a62e311216cfe466692c3923cf957f22c7c2f366b03a0a36279477cb5be40c9,2026-07-21,0,35,36,kazuya:36,,df+4,parsed,mid,10.0,13,14,,,-9,-9,valid,,,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.21666666666666667,-1.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24705882352941178,-0.8431372549019608,-0.9843137254901961,-0.2941176470588235,0.8823529411764706,-0.9529411764705882
2,7a62e311216cfe466692c3923cf957f22c7c2f366b03a0a36279477cb5be40c9,2026-07-21,0,36,37,kazuya:37,Tsunami Kick,"df+4,4",parsed,mid,26.0,13,14,,,-15,-15,valid,,,0.0,1.0,0.0,0.0,0.0,0.0,0.26,0.21666666666666667,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07450980392156858,0.2941176470588236,-0.9372549019607843,0.05882352941176472,0.6941176470588235,0.8901960784313725
2,7a62e311216cfe466692c3923cf957f22c7c2f366b03a0a36279477cb5be40c9,2026-07-21,0,37,38,kazuya:38,,df+3+4,parsed,mid,16.0,18,18,,,-8,-8,valid,,,1.0,1.0,0.0,0.0,0.0,0.0,0.16,0.3,-1.0,-0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04313725490196074,-0.23921568627450984,0.41960784313725497,-0.5686274509803921,-0.9921568627450981,0.4901960784313726
2,7a62e311216cfe466692c3923cf957f22c7c2f366b03a0a36279477cb5be40c9,2026-07-21,0,38,39,kazuya:39,,"df+3+4,1",parsed,mid,31.0,18,18,,,-11,-11,valid,,,1.0,1.0,0.0,0.0,0.0,0.0,0.31,0.3,-1.0,-0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3647058823529412,0.3254901960784313,-0.7411764705882353,-0.607843137254902,0.5372549019607844,0.5921568627450979
2,7a62e311216cfe466692c3923cf957f22c7c2f366b03a0a36279477cb5be40c9,2026-07-21,0,39,40,kazuya:40,Kyogeki Goutsuiken,"df+3+4,1,2",parsed,mid,70.0,18,18,,,-19,-19,valid,,chip|balcony_break,1.0,1.0,0.0,0.0,0.0,0.0,0.7,0.3,-1.0,-0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.9137254901960784,0.13725490196078427,0.07450980392156858,-0.4745098039215686,0.7490196078431373,-0.9294117647058824
2,7a62e311216cfe466692c3923cf957f22c7c2f366b03a0a36279477cb5be40c9,2026-07-21,0,40,41,kazuya:41,Crouch Jab,d+1,parsed,special_low,5.0,10,10,,,-5,-5,valid,,high_crush,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.16666666666666666,-1.0,-0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6705882352941177,0.23921568627450984,0.615686274509804,0.6392156862745098,0.7411764705882353,0.6313725490196078
2,7a62e311216cfe466692c3923cf957f22c7c2f366b03a0a36279477cb5be40c9,2026-07-21,0,41,42,kazuya:42,Crouch Straight,d+2,parsed,special_low,8.0,11,11,,,-4,-4,valid,,high_crush,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.18333333333333332,-1.0,-0.13333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5215686274509803,0.13725490196078427,-0.3803921568627451,0.15294117647058814,-0.43529411764705883,0.5764705882352941
2,7a62e311216cfe466692c3923cf957f22c7c2f366b03a0a36279477cb5be40c9,2026-07-21,0,42,43,kazuya:43,Crouch Spin Kick,d+3,parsed,low,10.0,16,16,,,-17,-17,valid,,high_crush,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.26666666666666666,-1.0,-0.5666666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0980392156862745,-0.44313725490196076,-0.2784313725490196,0.41176470588235303,-0.9215686274509804,-0.3254901960784313
2,7a62e311216cfe466692c3923cf957f22c7c2f366b03a0a36279477cb5be40c9,2026-07-21,0,43,44,kazuya:44,Crouch Chin Kick,d+4,parsed,low,6.0,12,12,,,-15,-15,valid,,high_crush,0.0,0.0,1.0,0.0,0.0,0.0,0.06,0.2,-1.0,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4666666666666667,0.5921568627450979,-0.0980392156862745,-0.9058823529411765,-0.48235294117647054,-0.9686274509803922
2,7a62e311216cfe466692c3923cf957f22c7c2f366b03a0a36279477cb5be40c9,2026-07-21,0,44,45,kazuya:45,Nejiri Uraken,d+1+2,parsed,low,20.0,23,23,,,-14,-14,valid,,high_crush,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.38333333333333336,-1.0,-0.4666666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11372549019607847,0.8666666666666667,-0.45882352941176474,0.2784313725490195,0.5058823529411764,0.7176470588235293
2,7a62e311216cfe466692c3923cf957f22c7c2f366b03a0a36279477cb5be40c9,2026-07-21,0,45,46,kazuya:46,Nejiri Uraken to Cancel,"d+1+2,B",parsed,low,20.0,23,23,,,,,valid,,high_crush,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.38333333333333336,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117647058823529,-0.8196078431372549,0.050980392156862786,0.3568627450980393,-0.7960784313725491,0.8117647058823529
2,7a62e311216cfe466692c3923cf957f22c7c2f366b03a0a36279477cb5be40c9,2026-07-21,0,46,47,kazuya:47,,db+1,parsed,mid,7.0,13,13,31,31,-10,-10,valid,,,0.0,1.0,0.0,0.0,0.0,0.0,0.07,0.21666666666666667,0.34444444444444444,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7098039215686274,0.9764705882352942,-0.8901960784313725,-0.1215686274509804,0.17647058823529416,0.9764705882352942
2,7a62e311216cfe466692c3923cf957f22c7c2f366b03a0a36279477cb5be40c9,2026-07-21,0,47,48,kazuya:48,Goutsuiken,"db+1,2",parsed,mid,30.0,13,13,,,-19,-19,valid,,requires_heat|heat_engager|chip|balcony_break,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.21666666666666667,-1.0,-0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.615686274509804,-0.43529411764705883,0.12941176470588234,-0.3254901960784313,0.7568627450980392,0.13725490196078427
